,item_identifyer,tangram,scene,raw_annotation,clean_annotation,head_noun,wn_lemma,selected_synset,synset_definition,tangram_id,item_id,image_url,partition_name,workspace_name,tangram_pos,order_idx,time_delta
710,19-mountain-sws14_16,page2-112,mountain,hourglass,hourglass,hourglass,hourglass,hourglass.n.01,a sandglass that runs for sixty minutes,19,215,215_grid_tl.png,sws14,sws14_16,tl,2,26.127973
711,19-mountain-sws14_21,page2-112,mountain,Sand filled timer floor lamp,sand filled timer floor lamp,sand filled timer,hourglass,hourglass.n.01,a sandglass that runs for sixty minutes,19,215,215_grid_tl.png,sws14,sws14_21,tl,0,0.0
712,19-mountain-sws14_6,page2-112,mountain,Chef,chef,chef,chef,chef.n.01,a professional cook,19,215,215_grid_tl.png,sws14,sws14_6,tl,17,159.616477
713,19-mountain-sws14_7,page2-112,mountain,funnel above diamond ring,funnel above diamond ring,funnel,funnel,funnel.n.01,a conical shape with a wider and a narrower opening at the two ends,19,215,215_grid_tl.png,sws14,sws14_7,tl,8,181.700569
714,19-mountain-sws14_9,page2-112,mountain,candlestick,candlestick,candlestick,candlestick,candlestick.n.01,a holder with sockets for candles,19,215,215_grid_tl.png,sws14,sws14_9,tl,4,57.731318
715,19-mountain-sws14_12,page2-112,mountain,balancing challis ,challis,challis,challis,challis.n.01,a soft lightweight fabric (usually printed),19,215,215_grid_tl.png,sws14,sws14_12,tl,14,211.562245
716,19-mountain-sws14_13,page2-112,mountain,funnel,funnel,funnel,funnel,funnel.n.01,a conical shape with a wider and a narrower opening at the two ends,19,215,215_grid_tl.png,sws14,sws14_13,tl,36,1769.385663
717,19-mountain-sws14_14,page2-112,mountain,Modern art,modern art,art,art,art.n.01,the products of human creativity; works of art collectively,19,215,215_grid_tl.png,sws14,sws14_14,tl,14,316.755268
718,19-mountain-sws14_15,page2-112,mountain,I see a chef,chef,chef,chef,chef.n.01,a professional cook,19,215,215_grid_tl.png,sws14,sws14_15,tl,6,147.73695
719,19-mountain-sws14_2,page2-112,mountain,fog,fog,fog,fog,fog.n.01,droplets of water vapor suspended in the air near the ground,19,215,215_grid_tl.png,sws14,sws14_2,tl,32,568.502997
720,19-none-bws0_11,page2-112,none,chef,chef,chef,chef,chef.n.01,a professional cook,19,209,209_grid_tr.png,bws0,bws0_11,tr,14,121.082112
721,19-none-bws0_5,page2-112,none,chef,chef,chef,chef,chef.n.01,a professional cook,19,209,209_grid_tr.png,bws0,bws0_5,tr,26,296.485805
722,19-none-bws0_6,page2-112,none,trophy,trophy,trophy,trophy,trophy.n.02,something given as a token of victory,19,209,209_grid_tr.png,bws0,bws0_6,tr,5,66.138289
723,19-none-bws0_7,page2-112,none,muslim wearing hat,muslim wearing hat,muslim,Muslim,muslim.n.01,a believer in or follower of Islam,19,209,209_grid_tr.png,bws0,bws0_7,tr,20,172.561178
724,19-none-bws0_8,page2-112,none,"Award, art piece, glass",award / art piece / glass,award,prize,prize.n.01,something given for victory or superiority in a contest or competition or for winning a lottery,19,209,209_grid_tr.png,bws0,bws0_8,tr,9,187.404561
725,19-none-bws0_0,page2-112,none,A PLANE AND A FUNNEL,plane and funnel,plane,airplane,airplane.n.01,an aircraft that has a fixed wing and is powered by propellers or jets,19,209,209_grid_tr.png,bws0,bws0_0,tr,15,560.078516
726,19-none-bws0_1,page2-112,none,toad,toad,toad,frog,frog.n.01,any of various tailless stout-bodied amphibians with long hind limbs for leaping; semiaquatic and terrestrial species,19,209,209_grid_tr.png,bws0,bws0_1,tr,6,190.556402
727,19-none-bws0_10,page2-112,none,an olympic torch,olympic torch,torch,torch,torch.n.01,a light usually carried in the hand; consists of some flammable substance,19,209,209_grid_tr.png,bws0,bws0_10,tr,34,334.882851
728,19-none-bws0_3,page2-112,none,Church,church,church,church,church.n.02,a place for public (especially Christian) worship,19,209,209_grid_tr.png,bws0,bws0_3,tr,22,366.671155
729,19-none-bws0_4,page2-112,none,lamp,lamp,lamp,lamp,lamp.n.02,a piece of furniture holding one or more electric light bulbs,19,209,209_grid_tr.png,bws0,bws0_4,tr,6,59.840459
730,19-office-sws0_11,page2-112,office,Priest,priest,priest,priest,priest.n.01,a clergyman in Christian churches who has the authority to perform or administer various religious rites; one of the Holy Orders,19,213,213_grid_tl.png,sws0,sws0_11,tl,16,221.370335
731,19-office-sws0_12,page2-112,office,A chef,chef,chef,chef,chef.n.01,a professional cook,19,213,213_grid_tl.png,sws0,sws0_12,tl,8,86.781886
732,19-office-sws0_13,page2-112,office,person with large hat,person with large hat,person,person,person.n.01,a human being,19,213,213_grid_tl.png,sws0,sws0_13,tl,0,0.0
733,19-office-sws0_7,page2-112,office,a chandelier,chandelier,chandelier,chandelier,chandelier.n.01,branched lighting fixture; often ornate; hangs from the ceiling,19,213,213_grid_tl.png,sws0,sws0_7,tl,36,423.156627
734,19-office-sws0_9,page2-112,office,chef,chef,chef,chef,chef.n.01,a professional cook,19,213,213_grid_tl.png,sws0,sws0_9,tl,20,265.818359
735,19-office-sws0_0,page2-112,office,guard,guard,guard,guard,guard.n.01,a person who keeps watch over something or someone,19,213,213_grid_tl.png,sws0,sws0_0,tl,11,392.556064
736,19-office-sws0_10,page2-112,office,Person with big hat,person,person,person,person.n.01,a human being,19,213,213_grid_tl.png,sws0,sws0_10,tl,12,201.454289
737,19-office-sws0_2,page2-112,office,desk trinket,desk trinket,desk trinket,tray,tray.n.01,an open receptacle for holding or displaying or serving articles or food,19,213,213_grid_tl.png,sws0,sws0_2,tl,29,306.36961
738,19-office-sws0_3,page2-112,office,hourglass shape,hourglass shape,hourglass shape,hourglass,hourglass.n.01,a sandglass that runs for sixty minutes,19,213,213_grid_tl.png,sws0,sws0_3,tl,4,421.276273
739,19-office-sws0_4,page2-112,office,"Lamp fixture

",lamp fixture,lamp fixture,lamp,lamp.n.02,a piece of furniture holding one or more electric light bulbs,19,213,213_grid_tl.png,sws0,sws0_4,tl,3,102.19761
740,19-sea_bottom-sws12_13,page2-112,sea_bottom,A FUNNEL AND A FISH,funnel and a fish,funnel,funnel,funnel.n.01,a conical shape with a wider and a narrower opening at the two ends,19,219,219_grid_tl.png,sws12,sws12_13,tl,17,424.463344
741,19-sea_bottom-sws12_5,page2-112,sea_bottom,character,character,character,fictional_character,fictional_character.n.01,an imaginary person represented in a work of fiction (play or film or story),19,219,219_grid_tl.png,sws12,sws12_5,tl,30,453.572914
742,19-sea_bottom-sws12_6,page2-112,sea_bottom,person with hat,person with hat,person,person,person.n.01,a human being,19,219,219_grid_tl.png,sws12,sws12_6,tl,7,153.026353
743,19-sea_bottom-sws12_7,page2-112,sea_bottom,shark,shark,shark,shark,shark.n.01,any of numerous elongate mostly marine carnivorous fishes with heterocercal caudal fins and tough skin covered with small toothlike scales,19,219,219_grid_tl.png,sws12,sws12_7,tl,3,177.772036
744,19-sea_bottom-sws12_8,page2-112,sea_bottom,totem,totem,totem,totem,totem.n.01,a clan or tribe identified by their kinship to a common totemic object,19,219,219_grid_tl.png,sws12,sws12_8,tl,13,151.216915
745,19-sea_bottom-sws12_9,page2-112,sea_bottom,Floodlight,floodlight,floodlight,flood,flood.n.03,light that is a source of artificial illumination having a broad beam; used in photography,19,219,219_grid_tl.png,sws12,sws12_9,tl,8,83.796719
746,19-sea_bottom-sws12_0,page2-112,sea_bottom,It looks like rocks,rocks,rocks,rock,rock.n.01,a lump or mass of hard consolidated mineral matter,19,219,219_grid_tl.png,sws12,sws12_0,tl,30,521.441097
747,19-sea_bottom-sws12_1,page2-112,sea_bottom,Lego blocks,lego blocks,lego blocks,Lego,lego.n.01,(trademark) a child's plastic construction set for making mechanical models,19,219,219_grid_tl.png,sws12,sws12_1,tl,15,247.212911
748,19-sea_bottom-sws12_2,page2-112,sea_bottom,rocket launcher,rocket launcher,rocket launcher,launcher,launcher.n.01,armament in the form of a device capable of launching a rocket,19,219,219_grid_tl.png,sws12,sws12_2,tl,31,2070.800834
749,19-sea_bottom-sws12_11,page2-112,sea_bottom,person standing,person standing,person,person,person.n.01,a human being,19,219,219_grid_tl.png,sws12,sws12_11,tl,18,371.415541
750,19-sky-sws16_15,page2-112,sky,telescope,telescope,telescope,telescope,telescope.n.01,a magnifier of images of distant objects,19,218,218_grid_bl.png,sws16,sws16_15,bl,26,612.485268
751,19-sky-sws16_11,page2-112,sky,monk,monk,monk,monk,monk.n.01,a male religious living in a cloister and devoting himself to contemplation and prayer and work,19,218,218_grid_bl.png,sws16,sws16_11,bl,31,224.967654
752,19-sky-sws16_12,page2-112,sky,hammer and anvil,hammer and anvil,hammer,hammer,hammer.n.02,a hand tool with a heavy rigid head and a handle; used to deliver an impulsive force by striking,19,218,218_grid_bl.png,sws16,sws16_12,bl,11,117.862681
753,19-sky-sws16_6,page2-112,sky,bulb,bulb,bulb,light_bulb,light_bulb.n.01,electric lamp consisting of a transparent or translucent glass housing containing a wire filament (usually tungsten) that emits light when heated by electricity,19,218,218_grid_bl.png,sws16,sws16_6,bl,9,137.775211
754,19-sky-sws16_8,page2-112,sky,The tangram looks like a funnel balancing on a kite,funnel balancing on kite,funnel,funnel,funnel.n.01,a conical shape with a wider and a narrower opening at the two ends,19,218,218_grid_bl.png,sws16,sws16_8,bl,29,1187.915898
755,19-sky-sws16_9,page2-112,sky,A hot air ballon landing on a landing pad.,hot air ballon landing on landing pad,air ballon,hot-air_balloon,hot-air_balloon.n.01,balloon for travel through the air in a basket suspended below a large bag of heated air,19,218,218_grid_bl.png,sws16,sws16_9,bl,10,527.649335
756,19-sky-sws16_0,page2-112,sky,Looks like a chef,chef,chef,chef,chef.n.01,a professional cook,19,218,218_grid_bl.png,sws16,sws16_0,bl,18,293.923394
757,19-sky-sws16_10,page2-112,sky,Bishop,bishop,bishop,bishop,bishop.n.01,a senior member of the Christian clergy having spiritual and administrative authority; appointed in Christian churches to oversee priests or ministers; considered in some churches to be successors of the twelve Apostles of Christ,19,218,218_grid_bl.png,sws16,sws16_10,bl,19,314.883952
758,19-sky-sws16_3,page2-112,sky,statue,statue,statue,statue,statue.n.01,a sculpture representing a human or animal,19,218,218_grid_bl.png,sws16,sws16_3,bl,25,325.99347
759,19-sky-sws16_4,page2-112,sky,some kind of light,light,light,light,light.n.01,(physics) electromagnetic radiation that can produce a visual sensation,19,218,218_grid_bl.png,sws16,sws16_4,bl,31,368.121444
760,19-street-sws8_16,page2-112,street,vase,vase,vase,vase,vase.n.01,an open jar of glass or porcelain used as an ornament or to hold flowers,19,217,217_grid_br.png,sws8,sws8_16,br,1,10.741186
761,19-street-sws8_6,page2-112,street,man with funny hat,man with funny hat,man,man,man.n.01,an adult person who is male (as opposed to a woman),19,217,217_grid_br.png,sws8,sws8_6,br,29,639.045976
762,19-street-sws8_7,page2-112,street,Streetlight,streetlight,streetlight,streetlight,streetlight.n.01,a lamp supported on a lamppost; for illuminating a street,19,217,217_grid_br.png,sws8,sws8_7,br,28,646.671432
763,19-street-sws8_8,page2-112,street,Vase,vase,vase,vase,vase.n.01,an open jar of glass or porcelain used as an ornament or to hold flowers,19,217,217_grid_br.png,sws8,sws8_8,br,9,154.741742
764,19-street-sws8_9,page2-112,street,a lamp,lamp,lamp,lamp,lamp.n.02,a piece of furniture holding one or more electric light bulbs,19,217,217_grid_br.png,sws8,sws8_9,br,12,118.076411
765,19-street-sws8_0,page2-112,street,road,road,road,road,road.n.01,an open way (generally public) for travel or transportation,19,217,217_grid_br.png,sws8,sws8_0,br,7,97.349891
766,19-street-sws8_11,page2-112,street,"statue
",statue,statue,statue,statue.n.01,a sculpture representing a human or animal,19,217,217_grid_br.png,sws8,sws8_11,br,1,34.996969
767,19-street-sws8_13,page2-112,street,tie,tie,tie,necktie,necktie.n.01,neckwear consisting of a long narrow piece of material worn (mostly by men) under a collar and tied in knot at the front,19,217,217_grid_br.png,sws8,sws8_13,br,5,54.059747
768,19-street-sws8_3,page2-112,street,fountain,fountain,fountain,fountain,fountain.n.01,a structure from which an artificially produced jet of water arises,19,217,217_grid_br.png,sws8,sws8_3,br,32,348.676292
769,19-street-sws8_15,page2-112,street,"statue
",statue,statue,statue,statue.n.01,a sculpture representing a human or animal,19,217,217_grid_br.png,sws8,sws8_15,br,25,185.508851
770,22-bathroom-sws0_11,page2-34,bathroom,Dog,dog,dog,dog,dog.n.01,a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds,22,244,244_grid_tl.png,sws0,sws0_11,tl,11,150.30258
771,22-bathroom-sws0_12,page2-34,bathroom,A cow,cow,cow,cow,cow.n.01,female of domestic cattle:,22,244,244_grid_tl.png,sws0,sws0_12,tl,9,92.672162
772,22-bathroom-sws0_13,page2-34,bathroom,bathtub faucet,bathtub faucet,bathtub faucet,faucet,faucet.n.01,a regulator for controlling the flow of a liquid from a reservoir,22,244,244_grid_tl.png,sws0,sws0_13,tl,24,697.51075
773,22-bathroom-sws0_7,page2-34,bathroom,a polar bear,polar bear,bear,bear,bear.n.01,massive plantigrade carnivorous or omnivorous mammals with long shaggy coats and strong claws,22,244,244_grid_tl.png,sws0,sws0_7,tl,35,417.05027
774,22-bathroom-sws0_9,page2-34,bathroom,pet,pet,pet,pet,pet.n.01,a domesticated animal kept for companionship or amusement,22,244,244_grid_tl.png,sws0,sws0_9,tl,35,455.671356
775,22-bathroom-sws0_0,page2-34,bathroom,gorilla,gorilla,gorilla,gorilla,gorilla.n.01,largest anthropoid ape; terrestrial and vegetarian; of forests of central west Africa,22,244,244_grid_tl.png,sws0,sws0_0,tl,10,280.01535
776,22-bathroom-sws0_10,page2-34,bathroom,Horse wearing armour,horse,horse,horse,horse.n.01,solid-hoofed herbivorous quadruped domesticated since prehistoric times,22,244,244_grid_tl.png,sws0,sws0_10,tl,6,114.568663
777,22-bathroom-sws0_2,page2-34,bathroom,person pooping,person,person,person,person.n.01,a human being,22,244,244_grid_tl.png,sws0,sws0_2,tl,21,232.890788
778,22-bathroom-sws0_3,page2-34,bathroom,standing sheep,standing sheep,sheep,sheep,sheep.n.01,woolly usually horned ruminant mammal related to the goat,22,244,244_grid_tl.png,sws0,sws0_3,tl,17,1562.887022
779,22-bathroom-sws0_4,page2-34,bathroom,"Crane, or iron claw","crane, or iron claw",crane,crane,crane.n.04,lifts and moves heavy objects; lifting tackle is suspended from a pivoted boom that rotates around a vertical axis,22,244,244_grid_tl.png,sws0,sws0_4,tl,32,891.666954
780,22-beach-sws4_12,page2-34,beach,giraffe,giraffe,giraffe,giraffe,giraffe.n.01,tallest living quadruped; having a spotted coat and small horns and very long neck and legs; of savannahs of tropical Africa,22,249,249_grid_tl.png,sws4,sws4_12,tl,22,372.484621
781,22-beach-sws4_5,page2-34,beach,Dog,dog,dog,dog,dog.n.01,a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds,22,249,249_grid_tl.png,sws4,sws4_5,tl,0,0.0
782,22-beach-sws4_6,page2-34,beach,A cat,cat,cat,cat,cat.n.01,feline mammal usually having thick soft fur and no ability to roar: domestic cats; wildcats,22,249,249_grid_tl.png,sws4,sws4_6,tl,31,738.884941
783,22-beach-sws4_8,page2-34,beach,turtle,turtle,turtle,turtle,turtle.n.02,any of various aquatic and land reptiles having a bony shell and flipper-like limbs for swimming,22,249,249_grid_tl.png,sws4,sws4_8,tl,21,251.351917
784,22-beach-sws4_9,page2-34,beach,sea slug,sea slug,sea slug,sea_slug,sea_slug.n.01,any of various marine gastropods of the suborder Nudibranchia having a shell-less and often beautifully colored body,22,249,249_grid_tl.png,sws4,sws4_9,tl,21,419.617271
785,22-beach-sws4_0,page2-34,beach,light show,light,light,light,light.n.01,(physics) electromagnetic radiation that can produce a visual sensation,22,249,249_grid_tl.png,sws4,sws4_0,tl,29,525.622801
786,22-beach-sws4_1,page2-34,beach,dog,dog,dog,dog,dog.n.01,a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds,22,249,249_grid_tl.png,sws4,sws4_1,tl,10,100.335739
787,22-beach-sws4_10,page2-34,beach,carpentry clamp,carpentry clamp,carpentry clamp,clamp,clamp.n.01,a device (generally used by carpenters) that holds things firmly together,22,249,249_grid_tl.png,sws4,sws4_10,tl,28,606.322677
788,22-beach-sws4_2,page2-34,beach,dog,dog,dog,dog,dog.n.01,a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds,22,249,249_grid_tl.png,sws4,sws4_2,tl,6,88.819856
789,22-beach-sws4_3,page2-34,beach,faucet,faucet,faucet,faucet,faucet.n.01,a regulator for controlling the flow of a liquid from a reservoir,22,249,249_grid_tl.png,sws4,sws4_3,tl,12,204.943882
